id,course_id,student_id
1896,72,2906
1897,67,5466
1898,1,8247
1899,94,6695
1900,67,4075
1901,52,9255
1902,22,7345
1903,85,7777
1904,38,8484
1905,25,7481
1906,99,3635
1907,26,6273
1908,78,6919
1909,70,6050
1910,73,7633
1911,59,6296
1912,6,3949
1913,16,7720
1914,93,1474
1915,62,731
1916,5,3968
1917,51,8917
1918,19,5998
1919,94,8668
1920,90,9479
1921,22,1689
1922,50,4886
1923,94,8734
1924,19,8060
1925,62,833
1926,77,1287
1927,79,4012
1928,48,88
1929,67,3506
1930,17,2797
1931,7,6630
1932,50,4188
1933,29,1003
1934,30,1172
1935,64,8131
1936,23,1192
1937,9,3176
1938,1,6762
1939,23,1049
1940,74,4516
1941,46,6219
1942,14,2047
1943,34,1981
1944,4,361
1945,63,2506
1946,43,3168
1947,20,1264
1948,71,3939
1949,4,2456
1950,56,14
1951,86,6160
1952,23,8791
1953,22,2830
1954,71,643
1955,57,2997
1956,72,4394
1957,79,255
1958,32,7851
1959,26,8194
1960,79,9811
1961,6,9711
1962,73,7855
1963,54,600
1964,74,4929
1965,54,5353
1966,52,4504
1967,68,860
1968,5,8700
1969,91,8778
1970,84,843
1971,8,8975
1972,86,730
1973,48,3113
1974,26,2101
1975,50,1031
1976,64,4834
1977,72,4318
1978,46,9183
1979,42,345
1980,37,992
1981,85,7010
1982,84,5742
1983,39,2619
1984,62,1555
1985,2,9153
1986,40,3888
1987,68,6995
1988,15,5309
1989,2,1091
1990,17,7949
1991,28,2135
1992,22,4814
1993,54,6143
1994,63,6301
1995,38,371
1996,67,9938
1997,2,1740
1998,26,6691
1999,5,4580
2000,26,6997
2001,31,9631
2002,80,51
2003,35,1243
2004,50,1255
2005,59,2622
2006,48,1721
2007,17,3920
2008,15,8492
2009,5,5494
2010,4,7937
2011,90,6959
2012,92,3368
2013,43,3600
2014,15,5846
2015,37,2169
2016,55,2668
2017,89,6397
2018,79,5029
2019,62,676
2020,10,8747
2021,13,7890
2022,59,2770
2023,76,753
2024,48,4246
2025,70,8981
2026,35,4630
2027,21,5523
2028,23,434
2029,24,3130
2030,30,6390
2031,9,8400
2032,13,9794
2033,0,1914
2034,46,8701
2035,20,88
2036,38,9139
2037,49,5883
2038,10,1495
2039,42,5592
2040,70,8194
2041,1,7364
2042,31,3684
2043,60,9228
2044,45,6546
2045,7,5169
2046,1,7565
2047,38,4498
2048,23,625
2049,78,1059
2050,14,270
2051,52,322
2052,47,385
2053,81,8809
2054,81,219
2055,5,5534
2056,31,1438
2057,29,7890
2058,51,5402
2059,32,85
2060,17,5746
2061,49,8821
2062,91,9807
2063,24,6380
2064,6,9046
2065,6,7235
2066,86,3976
2067,69,4677
2068,41,8892
2069,2,774
2070,31,5400
2071,83,2929
2072,72,4306
2073,77,6311
2074,2,6984
2075,88,7841
2076,73,8310
2077,52,5338
2078,55,9622
2079,2,9454
2080,75,7825
2081,92,4669
2082,3,9335
2083,69,1306
2084,83,4305
2085,5,3204
2086,77,952
2087,14,2465
2088,88,3177
2089,4,6933
2090,46,9629
2091,0,7850
2092,35,9712
2093,75,5561
2094,56,8658
2095,55,5184
2096,72,3289
2097,43,5290
2098,95,3952
2099,94,6963
2100,55,6697
2101,91,5318
2102,9,8351
2103,46,7730
2104,6,3395
2105,99,8228
2106,97,129
2107,75,5481
2108,15,5331
2109,33,8331
2110,74,7663
2111,2,2651
2112,27,9275
2113,70,4621
2114,81,8634
2115,84,6856
2116,82,5105
2117,69,5105
2118,65,6843
2119,93,7922
2120,90,3453
2121,46,3644
2122,23,4338
2123,29,2988
2124,5,4767
2125,10,1065
2126,33,2684
2127,20,3755
2128,94,5832
2129,38,2413
2130,14,2758
2131,11,9782
2132,48,296
2133,79,5782
2134,6,1195
2135,80,4741
2136,31,1644
2137,36,2394
2138,21,5888
2139,50,3547
2140,2,1942
2141,7,7017
2142,99,8782
2143,10,424
2144,57,8841
2145,23,3974
2146,10,5839
2147,56,4543
2148,99,9374
2149,80,1806
2150,65,2793
2151,93,710
2152,97,6056
2153,22,4091
2154,58,8617
2155,25,9045
2156,68,2328
2157,86,6263
2158,43,1095
2159,89,4382
2160,99,5303
2161,58,322
2162,49,3022
2163,8,6018
2164,61,4116
2165,96,4532
2166,74,7476
2167,10,8427
2168,58,1655
2169,86,594
2170,96,3300
2171,99,869
2172,4,2226
2173,5,7720
2174,13,2536
2175,59,3679
2176,57,2169
2177,98,6322
2178,27,9259
2179,63,3997
2180,65,6766
2181,53,5235
2182,15,8666
2183,89,3399
2184,50,7784
2185,92,8898
2186,18,4551
2187,66,5025
2188,27,1989
2189,17,7298
2190,55,3886
2191,81,4925
2192,29,2891
2193,11,6025
2194,73,7241
2195,58,6375
2196,94,6410
2197,3,5177
2198,12,2607
2199,41,2690
2200,24,1438
2201,78,4877
2202,50,1636
2203,83,2900
2204,95,9579
2205,4,6981
2206,63,7908
2207,89,7982
2208,71,8693
2209,89,3878
2210,30,3098
2211,94,6596
2212,78,9606
2213,84,9774
2214,92,8235
2215,11,6031
2216,4,2128
2217,46,8392
2218,21,7550
2219,9,6355
2220,87,3605
2221,38,9435
2222,15,2099
2223,89,9995
2224,15,771
2225,98,1976
2226,28,6873
2227,82,3392
2228,82,1786
2229,99,1787
2230,49,3739
2231,34,2622
2232,93,6696
2233,73,8642
2234,35,6367
2235,51,6851
2236,90,4330
2237,36,4886
2238,23,8153
2239,70,5745
2240,97,2882
2241,99,8508
2242,54,356
2243,1,4972
2244,62,8368
2245,95,7754
2246,98,8405
2247,12,461
2248,99,1967
2249,59,8019
2250,75,648
2251,83,3380
2252,63,9872
2253,96,282
2254,80,2196
2255,78,9592
2256,52,7825
2257,65,2100
2258,99,8521
2259,27,3699
2260,24,1791
2261,58,2141
2262,93,4831
2263,51,8968
2264,66,2557
2265,63,6335
2266,99,8859
2267,25,4376
2268,40,8373
2269,0,6417
2270,98,415
2271,30,5168
2272,94,2497
2273,84,6798
2274,17,7225
2275,69,8048
2276,8,2932
2277,20,9188
2278,19,8963
2279,19,1542
2280,87,8625
2281,86,1233
2282,5,8695
2283,39,1409
2284,84,7818
2285,92,9253
2286,77,3201
2287,20,836
2288,22,7614
2289,8,8363
2290,45,2847
2291,9,6362
2292,95,1632
2293,64,1821
2294,92,5332
2295,6,7965
2296,70,7069
2297,72,455
2298,89,1308
2299,0,7758
2300,58,3989
2301,67,8489
2302,41,4216
2303,18,9777
2304,98,5354
2305,43,5153
2306,62,4681
2307,23,9412
2308,9,6381
2309,6,7147
2310,97,9391
2311,36,5332
2312,57,8081
2313,4,7261
2314,78,6590
2315,76,3403
2316,64,9109
2317,47,8003
2318,90,2303
2319,66,2475
2320,84,6554
2321,44,6968
2322,19,1322
2323,60,8219
2324,10,9619
2325,9,1653
2326,30,2934
2327,5,3249
2328,86,6056
2329,17,4522
2330,22,8499
2331,78,6915
2332,95,5177
2333,42,2278
2334,1,8986
2335,24,8921
2336,37,8113
2337,68,4763
2338,73,4956
2339,15,6579
2340,37,2905
2341,56,80
2342,38,1841
2343,79,7311
2344,4,8411
2345,94,8343
2346,79,1548
2347,5,8188
2348,35,538
2349,75,1991
2350,97,1342
2351,20,9383
2352,21,2048
2353,99,8671
2354,33,6012
2355,43,4080
2356,34,6453
2357,52,6897
2358,52,7738
2359,31,9220
2360,62,3698
2361,97,7800
2362,95,1444
2363,37,7006
2364,12,891
2365,15,4310
2366,97,8938
2367,89,7864
2368,12,9802
2369,18,1336
2370,44,8752
2371,75,7293
2372,85,5080
2373,60,4620
2374,16,910
2375,71,8063
2376,65,9088
2377,58,3834
2378,85,7438
2379,2,5131
2380,2,675
2381,36,5596
2382,98,1300
2383,22,5108
2384,55,5841
2385,4,5456
2386,38,6837
2387,39,4365
2388,27,5883
2389,55,8654
2390,8,2711
2391,45,8565
2392,81,2039
2393,9,7586
2394,66,3703
2395,41,3266
2396,82,9905
2397,49,79
2398,28,4074
2399,37,9110
2400,0,4671
2401,98,8132
2402,15,370
2403,11,7
2404,86,4888
2405,1,2951
2406,92,9755
2407,89,4999
2408,67,4627
2409,54,8549
2410,48,3332
2411,70,9005
2412,1,737
2413,44,9841
2414,2,4806
2415,47,1749
2416,92,5544
2417,32,6805
2418,52,832
2419,59,8536
2420,69,7882
2421,41,198
2422,40,8044
2423,88,4120
2424,43,5917
2425,61,32
2426,26,3159
2427,42,5390
2428,24,991
2429,71,7824
2430,92,5811
2431,14,1903
2432,57,9258
2433,79,8372
2434,45,3135
2435,26,9460
2436,62,1827
2437,81,8943
2438,71,930
2439,50,4303
2440,79,971
2441,92,2085
2442,98,4349
2443,54,5416
2444,57,4339
2445,41,7041
2446,79,9491
2447,75,7344
2448,53,6520
2449,69,5652
2450,22,1098
2451,11,4876
2452,11,8788
2453,81,8083
2454,26,5729
2455,68,2849
2456,64,2947
2457,65,6612
2458,88,2093
2459,6,1030
2460,83,8809
2461,43,8011
2462,88,4700
2463,57,3164
2464,31,5441
2465,86,8609
2466,60,5552
2467,74,5597
2468,36,3766
2469,73,8086
2470,88,7198
2471,9,2282
2472,45,8940
2473,44,6954
2474,95,8787
2475,94,8274
2476,67,1728
2477,23,712
2478,32,8799
2479,77,7152
2480,58,3239
2481,84,1401
2482,51,2084
2483,7,3625
2484,70,3407
2485,86,9168
2486,33,1683
2487,87,1905
2488,82,2341
2489,40,989
2490,66,6255
2491,56,5902
2492,87,4562
2493,61,7182
2494,65,6251
2495,58,3290
2496,11,5080
2497,6,7228
2498,73,5364
2499,6,6334
2500,69,4651
2501,26,7034
2502,71,5168
2503,5,7835
2504,3,4524
2505,77,6418
2506,96,2316
2507,21,75
2508,11,8550
2509,17,8945
2510,5,8420
2511,62,989
2512,34,3279
2513,65,9307
2514,29,5278
2515,29,6667
2516,3,3108
2517,46,2756
2518,20,6768
2519,34,5600
2520,97,6573
2521,55,1390
2522,48,9180
2523,79,7497
2524,18,491
2525,51,9924
2526,51,9986
2527,26,3795
2528,41,3063
2529,79,8866
2530,13,6350
2531,13,4814
2532,46,139
2533,10,6725
2534,34,7867
2535,13,9151
2536,79,5047
2537,68,8590
2538,28,2655
2539,11,8358
2540,71,9126
2541,36,973
2542,83,5077
2543,54,849
2544,6,8502
2545,45,2234
2546,46,9021
2547,81,7186
2548,21,9617
2549,10,7268
2550,54,410
2551,83,4444
2552,89,7644
2553,6,2632
2554,38,2449
2555,48,9527
2556,61,2280
2557,96,5108
2558,15,6653
2559,5,6014
2560,0,1547
2561,93,72
2562,60,4950
2563,98,9096
2564,37,2097
2565,74,8008
2566,61,2913
2567,63,5910
2568,83,7871
2569,73,3101
2570,38,8865
2571,1,9273
2572,88,9848
2573,64,1867
2574,87,3317
2575,98,5956
2576,12,8216
2577,73,4916
2578,87,2866
2579,84,891
2580,73,7642
2581,39,2985
2582,80,5716
2583,97,54
2584,86,2113
2585,80,4944
2586,1,2247
2587,43,2090
2588,99,9089
2589,55,5557
2590,43,5312
2591,82,3937
2592,74,3636
2593,88,9805
2594,6,8285
2595,75,5004
2596,22,3625
2597,35,2328
2598,21,1825
2599,60,6930
2600,2,3653
2601,84,2492
2602,73,2582
2603,39,2090
2604,39,9540
2605,98,2784
2606,21,5563
2607,8,1202
2608,41,8690
2609,20,6858
2610,68,5155
2611,15,8912
2612,87,5413
2613,7,4360
2614,33,9011
2615,49,3675
2616,18,2693
2617,89,3750
2618,37,8300
2619,38,188
2620,53,175
2621,65,6044
2622,20,3358
2623,89,2434
2624,97,4549
2625,55,14
2626,63,1972
2627,89,4608
2628,54,314
2629,16,645
2630,29,6872
2631,71,2260
2632,98,1912
2633,99,8106
2634,46,5311
2635,86,4898
2636,0,377
2637,33,1289
2638,46,2028
2639,79,3190
2640,37,4751
2641,0,446
2642,80,9773
2643,64,7908
2644,90,2844
2645,86,861
2646,51,7471
2647,20,7080
2648,11,976
2649,77,2199
2650,18,6929
2651,40,4807
2652,96,3891
2653,62,7447
2654,43,2123
2655,96,9124
2656,24,8768
2657,11,8812
2658,31,4085
2659,54,8297
2660,87,4814
2661,83,8157
2662,99,3026
2663,2,873
2664,57,1876
2665,28,6501
2666,0,4304
2667,28,6973
2668,52,3598
2669,44,4830
2670,88,2290
2671,15,6059
2672,61,4263
2673,51,9451
2674,36,686
2675,63,7739
2676,34,5722
2677,29,6483
2678,28,5935
2679,18,7253
2680,69,8328
2681,59,4241
2682,12,7574
2683,84,6413
2684,68,8702
2685,38,5826
2686,62,9797
2687,45,2185
2688,74,2622
2689,18,4505
2690,41,9667
2691,79,8192
2692,62,2729
2693,44,8265
2694,2,1166
2695,42,6637
2696,3,9676
2697,65,8559
2698,91,8075
2699,93,718
2700,57,410
2701,36,3037
2702,24,5874
2703,3,3756
2704,51,7405
2705,40,6215
2706,27,2492
2707,93,4812
2708,84,571
2709,87,4936
2710,84,6800
2711,9,876
2712,90,5737
2713,47,6946
2714,9,1680
2715,10,1516
2716,94,7843
2717,67,6095
2718,25,4708
2719,60,7333
2720,39,7607
2721,67,2039
2722,88,6871
2723,49,6959
2724,24,218
2725,90,6148
2726,71,9533
2727,20,9474
2728,96,6400
2729,42,4426
2730,70,4978
2731,73,5343
2732,2,1176
2733,40,7677
2734,71,9772
2735,59,7807
2736,29,1384
2737,34,1465
2738,98,8106
2739,53,3603
2740,23,6296
2741,90,5357
2742,50,3713
2743,5,6063
2744,46,121
2745,48,5560
2746,74,1641
2747,49,9373
2748,42,4325
2749,57,8500
2750,55,8658
2751,13,1249
2752,45,9653
2753,92,1700
2754,63,2735
2755,62,5514
2756,3,8032
2757,95,5330
2758,60,401
2759,58,6878
2760,1,1097
2761,96,7738
2762,47,2135
2763,45,4177
2764,6,998
2765,80,5330
2766,81,6561
2767,22,878
2768,20,6822
2769,73,4041
2770,47,2154
2771,17,5497
2772,6,8433
2773,93,4036
2774,94,1813
2775,90,2194
2776,51,7185
2777,42,7134
2778,16,3461
2779,53,703
2780,52,5255
2781,58,136
2782,56,2413
2783,72,2389
2784,3,5438
2785,56,9894
2786,64,627
2787,72,4419
2788,23,2704
2789,12,4598
2790,71,4825
2791,96,7336
2792,69,4245
2793,87,9771
2794,64,7925
2795,30,9321
2796,39,5445
2797,71,3320
2798,29,1699
2799,11,7872
2800,83,740
2801,3,232
2802,62,203
2803,57,6333
2804,91,67
2805,96,4731
2806,57,6495
2807,81,5292
2808,46,1258
2809,59,3805
2810,69,8515
2811,97,6305
2812,31,7981
2813,43,9990
2814,34,1546
2815,81,9397
2816,32,682
2817,66,6347
2818,36,8493
2819,65,9788
2820,48,1256
2821,13,5476
2822,52,5611
2823,97,1831
2824,88,2023
2825,67,5488
2826,50,9281
2827,78,4117
2828,34,9448
2829,89,9856
2830,48,7927
2831,87,1147
2832,11,412
2833,38,7407
2834,32,640
2835,57,7730
2836,1,2925
2837,97,826
2838,39,5413
2839,67,9452
2840,82,2010
2841,35,2638
2842,83,5080
2843,41,8132
2844,91,2796
2845,99,5879
2846,82,4920
2847,7,5523
2848,93,1978
2849,81,5133
2850,70,156
2851,45,247
2852,38,6321
2853,66,8339
2854,19,4421
2855,58,5544
2856,67,4217
2857,29,3907
2858,69,7587
2859,39,2348
2860,0,1981
2861,1,7486
2862,55,2085
2863,66,1851
2864,42,8811
2865,9,2638
2866,30,1061
2867,86,1317
2868,84,4153
2869,57,8803
2870,74,1928
2871,50,4813
2872,35,5038
2873,71,21
2874,42,2598
2875,29,541
2876,60,7855
2877,98,5276
2878,79,4126
2879,3,689
2880,0,1605
2881,35,9046
2882,55,316
2883,32,3383
2884,58,8230
2885,5,6236
2886,81,8639
2887,65,5567
2888,95,643
2889,95,4070
2890,18,9928
2891,47,1769
2892,67,778
2893,31,8242
2894,5,3397
2895,41,9147
2896,94,6837
2897,92,9920
2898,95,1350
2899,24,5122
2900,68,8973
2901,73,4983
2902,39,8148
2903,62,368
2904,22,6502
2905,95,2810
2906,32,8889
2907,91,9853
2908,39,7647
2909,47,5948
2910,91,6981
2911,26,904
2912,21,557
2913,7,3170
2914,27,1897
2915,27,8222
2916,92,6604
2917,97,3471
2918,49,960
2919,29,1246
2920,67,7882
2921,32,1780
2922,11,8487
2923,73,4732
2924,10,8050
2925,65,7450
2926,35,6852
2927,94,2223
2928,54,501
2929,54,6355
2930,88,7163
2931,95,623
2932,69,7131
2933,84,8670
2934,83,6885
2935,33,4393
2936,27,433
2937,50,5668
2938,3,1957
2939,98,4587
2940,86,9076
2941,81,253
2942,58,6425
2943,89,5107
2944,14,6128
2945,13,6788
2946,41,7428
2947,10,7652
2948,5,4707
2949,35,2076
2950,50,7669
2951,16,5570
2952,83,5904
2953,10,4543
2954,46,9898
2955,57,1862
2956,61,4124
2957,21,6286
2958,36,7016
2959,52,2960
2960,24,4573
2961,22,5371
2962,41,5739
2963,71,9012
2964,3,6360
2965,48,5324
2966,47,9012
2967,90,3238
2968,62,8830
2969,59,863
2970,33,585
2971,80,4786
2972,82,8986
2973,26,7765
2974,50,5522
2975,48,6596
2976,99,9721
2977,7,7000
2978,83,8050
2979,98,2979
2980,57,478
2981,59,7919
2982,44,3126
2983,71,5100
2984,62,4430
2985,74,1007
2986,20,6238
2987,91,2503
2988,99,63
2989,40,8212
2990,48,8338
2991,83,2434
2992,70,8891
2993,94,8974
2994,22,2816
2995,41,2216
2996,35,857
2997,93,7433
2998,60,1549
2999,17,7662
3000,70,7364
3001,31,8143
3002,95,6422
3003,49,5024
3004,57,5853
3005,97,8035
3006,97,291
3007,88,6698
3008,30,6368
3009,11,2715
3010,35,6135
3011,24,2604
3012,3,6468
3013,47,911
3014,76,5217
3015,62,2510
3016,92,8051
3017,92,8022
3018,3,6544
3019,61,6305
3020,18,4691
3021,93,6245
3022,70,671
3023,58,3451
3024,13,1159
3025,13,8594
3026,75,7297
3027,96,4811
3028,79,9620
3029,97,8432
3030,61,543
3031,62,796
3032,74,239
3033,44,9259
3034,96,4174
3035,12,4513
3036,53,6794
3037,22,3727
3038,52,2639
3039,84,2717
3040,5,9719
3041,54,8500
3042,18,2403
3043,80,7352
3044,38,1611
3045,73,1275
3046,81,7712
3047,29,4604
3048,31,273
3049,97,5475
3050,22,187
3051,33,9601
3052,81,2118
3053,99,6028
3054,47,8473
3055,60,8435
3056,48,4009
3057,46,4158
3058,2,4418
3059,8,5700
3060,27,1377
3061,63,5185
3062,82,2460
3063,65,6887
3064,89,9214
3065,46,6200
3066,17,3511
3067,45,8228
3068,58,3094
3069,99,8592
3070,45,6753
3071,98,6515
3072,13,755
3073,2,5914
3074,36,1624
3075,7,5017
3076,0,7463
3077,4,1036
3078,45,3138
3079,79,5929
3080,70,7298
3081,78,9792
3082,64,3683
3083,53,8240
3084,99,6005
3085,68,4413
3086,48,5580
3087,56,4167
3088,17,5662
3089,6,587
3090,57,9771
3091,14,754
3092,75,9834
3093,86,9567
3094,66,7201
3095,3,9229
3096,13,9550
3097,15,2275
3098,30,9135
3099,14,5958
3100,26,3010
3101,12,8242
3102,0,1788
3103,60,3695
3104,27,4222
3105,30,7465
3106,86,661
3107,35,6278
3108,88,4295
3109,98,2170
3110,62,4639
3111,6,3860
3112,20,7470
3113,95,7357
3114,52,884
3115,10,3421
3116,19,6318
3117,6,344
3118,96,6106
3119,91,5708
3120,1,2208
3121,15,7885
3122,83,4437
3123,26,7194
3124,27,8650
3125,76,5104
3126,56,6821
3127,70,4446
3128,58,6401
3129,29,3893
3130,60,6567
3131,80,4489
3132,16,1918
3133,84,9336
3134,29,9494
3135,35,2328
3136,35,3070
3137,87,8807
3138,83,1807
3139,39,2383
3140,49,4835
3141,45,2800
3142,43,4625
3143,6,718
3144,13,6918
3145,36,8019
3146,37,1525
3147,54,2598
3148,66,6828
3149,47,4858
3150,59,1770
3151,48,9128
3152,92,2367
3153,36,7969
3154,80,3307
3155,90,6464
3156,21,3451
3157,96,5969
3158,8,5615
3159,42,4692
3160,37,2648
3161,6,1065
3162,87,2726
3163,79,8244
3164,63,8880
3165,98,5684
3166,28,4211
3167,70,6762
3168,47,1601
3169,47,1364
3170,46,3571
3171,74,5199
3172,61,5311
3173,9,4893
3174,68,1691
3175,24,258
3176,55,171
3177,24,7795
3178,4,2436
3179,49,9608
3180,38,9131
3181,92,4395
3182,42,2673
3183,78,4329
3184,90,2484
3185,9,4661
3186,93,7908
3187,65,2833
3188,17,2609
3189,31,8680
3190,12,8915
3191,23,6624
3192,0,1840
3193,21,2542
3194,98,9450
3195,8,6739
3196,26,1397
3197,79,7268
3198,56,63
3199,95,6074
3200,17,757
3201,36,6806
3202,56,1381
3203,91,884
3204,42,963
3205,54,1882
3206,44,501
3207,95,6042
3208,5,9757
3209,27,6443
3210,76,2569
3211,26,4571
3212,41,7572
3213,46,1254
3214,29,2268
3215,42,7998
3216,23,9514
3217,73,8469
3218,31,2223
3219,75,2443
3220,37,6467
3221,35,6483
3222,33,3660
3223,43,8942
3224,2,9856
3225,85,7041
3226,93,5303
3227,96,799
3228,84,9431
3229,73,3907
3230,58,1267
3231,28,3534
3232,83,8708
3233,40,5852
3234,51,5981
3235,6,9041
3236,30,5874
3237,28,3207
3238,5,4408
3239,45,997
3240,31,3823
3241,88,7946
3242,45,1535
3243,69,9896
3244,23,9511
3245,26,4358
3246,37,3763
3247,81,5996
3248,73,2491
3249,91,468
3250,33,7937
3251,29,3806
3252,50,7484
3253,54,8055
3254,9,2860
3255,40,8678
3256,12,474
3257,97,3043
3258,55,3406
3259,58,709
3260,97,1623
3261,9,1818
3262,34,6607
3263,42,9649
3264,26,1997
3265,11,7381
3266,29,9273
3267,64,8176
3268,1,8415
3269,36,196
3270,7,3623
3271,96,650
3272,34,9301
3273,69,9237
3274,96,2942
3275,82,9942
3276,15,1194
3277,74,9145
3278,51,1650
3279,25,2240
3280,69,3829
3281,72,3910
3282,31,1251
3283,94,3097
3284,36,8612
3285,79,6384
3286,83,3733
3287,93,1026
3288,40,1784
3289,24,7687
3290,38,9735
3291,31,9378
3292,56,9772
3293,84,4504
3294,28,696
3295,11,7580
3296,5,9419
3297,72,9641
3298,50,5140
3299,23,2106
3300,78,3058
3301,70,6881
3302,23,5757
3303,24,4970
3304,90,8620
3305,10,8502
3306,90,9131
3307,90,3712
3308,62,1584
3309,57,3789
3310,18,407
3311,21,8104
3312,86,5327
3313,29,6214
3314,88,5202
3315,60,4091
3316,38,681
3317,17,331
3318,20,6714
3319,2,9762
3320,55,1673
3321,86,7611
3322,22,2149
3323,82,580
3324,57,8658
3325,60,9963
3326,63,5924
3327,59,4998
3328,32,5220
3329,88,1811
3330,28,5472
3331,93,3288
3332,71,2397
3333,11,3415
3334,72,6870
3335,11,3221
3336,10,3133
3337,85,1862
3338,52,714
3339,41,1008
3340,54,7199
3341,77,4101
3342,58,4489
3343,11,1494
3344,40,6388
3345,23,822
3346,23,7429
3347,59,800
3348,6,7327
3349,0,9196
3350,97,4082
3351,24,8479
3352,6,6459
3353,68,5371
3354,29,5437
3355,21,4539
3356,34,2467
3357,14,6724
3358,89,8248
3359,81,2636
3360,61,2431
3361,63,3466
3362,38,9208
3363,54,6697
3364,15,1745
3365,77,3469
3366,30,4012
3367,33,2130
3368,76,6099
3369,99,8760
3370,96,9040
3371,33,506
3372,9,370
3373,6,9546
3374,13,1580
3375,13,6827
3376,26,6460
3377,97,447
3378,42,4036
3379,45,4268
3380,5,9983
3381,59,8610
3382,82,3210
3383,6,7234
3384,68,793
3385,46,8254
3386,19,4610
3387,13,3058
3388,37,455
3389,87,3059
3390,52,5792
3391,17,456
3392,68,578
3393,44,895
3394,56,3541
3395,63,9807
3396,16,2615
3397,0,7998
3398,23,7584
3399,22,5619
3400,38,1076
3401,4,3866
3402,64,5983
3403,51,3983
3404,96,5549
3405,78,1415
3406,27,2540
3407,77,72
3408,51,7950
3409,67,5600
3410,28,2255
3411,9,7897
3412,57,7894
3413,23,707
3414,60,4238
3415,53,7985
3416,83,6559
3417,78,7825
3418,80,9988
3419,89,356
3420,66,386
3421,33,421
3422,14,3260
3423,38,6682
3424,33,5356
3425,53,2427
3426,9,5899
3427,96,8682
3428,82,851
3429,50,1863
3430,37,1751
3431,24,347
3432,90,752
3433,82,4468
3434,6,6007
3435,42,7170
3436,25,5240
3437,47,2009
3438,7,6724
3439,23,9465
3440,13,598
3441,7,2728
3442,77,2722
3443,57,9667
3444,16,963
3445,98,4496
3446,15,2637
3447,40,9409
3448,11,8681
3449,51,2664
3450,3,9638
3451,76,3273
3452,13,6887
3453,5,7206
3454,7,4248
3455,93,3968
3456,15,3859
3457,61,8370
3458,7,9634
3459,2,2175
3460,71,6733
3461,89,8658
3462,66,9054
3463,92,9421
3464,51,3100
3465,80,8042
3466,11,5349
3467,29,1805
3468,35,1030
3469,4,5143
3470,51,8128
3471,64,3362
3472,42,4625
3473,92,294
3474,14,1139
3475,92,7183
3476,40,8779
3477,61,9363
3478,98,2415
3479,38,9859
3480,49,2612
3481,30,7423
3482,97,981
3483,22,6885
3484,98,3694
3485,94,7645
3486,56,1168
3487,3,9149
3488,96,9692
3489,7,9159
3490,35,2702
3491,72,5806
3492,5,1458
3493,7,6993
3494,16,1685
3495,10,8819
3496,80,9639
3497,56,5258
3498,57,4257
3499,42,1711
3500,79,15
3501,76,9656
3502,36,2752
3503,27,2907
3504,58,4866
3505,49,6223
3506,57,1636
3507,26,9115
3508,33,1636
3509,32,6633
3510,86,3144
3511,39,851
3512,85,5916
3513,64,3181
3514,7,9337
3515,43,3582
3516,55,401
3517,31,3454
3518,79,7084
3519,97,996
3520,88,8605
3521,27,4714
3522,73,8554
3523,49,2994
3524,50,5410
3525,44,6546
3526,40,1797
3527,7,3845
3528,18,1547
3529,88,5399
3530,53,7063
3531,51,1894
3532,61,6217
3533,36,3232
3534,38,4639
3535,39,9985
3536,61,4022
3537,44,7164
3538,76,2235
3539,37,2478
3540,60,1579
3541,71,1682
3542,67,2801
3543,50,1552
3544,40,6421
3545,38,1645
3546,39,3693
3547,14,346
3548,48,8550
3549,65,2010
3550,65,6586
3551,25,3997
3552,93,4727
3553,33,2261
3554,37,5483
3555,2,6728
3556,59,1092
3557,66,9163
3558,38,4404
3559,90,4579
3560,84,5380
3561,44,1695
3562,40,4314
3563,28,6660
3564,44,5099
3565,37,3318
3566,93,493
3567,64,9527
3568,29,4918
3569,22,164
3570,31,627
3571,97,7652
3572,56,9328
3573,20,8015
3574,62,6143
3575,24,1336
3576,98,9977
3577,15,1497
3578,56,462
3579,96,8732
3580,97,1822
3581,25,9606
3582,12,3636
3583,38,1787
3584,56,5058
3585,80,8651
3586,26,9771
3587,35,5968
3588,10,3390
3589,10,7305
3590,65,5139
3591,31,7716
3592,15,8421
3593,63,2187
3594,26,9814
3595,10,9536
3596,18,3467
3597,54,2641
3598,80,2271
3599,97,1603
3600,1,5424
3601,0,3683
3602,93,9700
3603,32,7576
3604,66,962
3605,52,4857
3606,19,5689
3607,51,6091
3608,83,4959
3609,69,1064
3610,67,501
3611,62,9104
3612,36,4408
3613,40,2651
3614,80,7746
3615,85,9585
3616,78,3016
3617,46,9631
3618,75,5437
3619,11,3259
3620,21,4519
3621,61,2000
3622,54,5421
3623,85,5555
3624,72,1465
3625,58,3719
3626,33,4536
3627,12,359
3628,41,4741
3629,47,1296
3630,14,2690
3631,4,2133
3632,54,9462
3633,43,6896
3634,14,5293
3635,81,1353
3636,38,4826
3637,85,1535
3638,73,4755
3639,62,5716
3640,86,5298
3641,62,2629
3642,82,3765
3643,15,4227
3644,29,7751
3645,30,375
3646,97,2820
3647,93,2803
3648,54,8347
3649,44,8556
3650,21,1229
3651,5,4704
3652,29,1152
3653,72,1134
3654,62,6223
3655,59,3221
3656,46,7815
3657,81,8078
3658,26,2186
3659,99,8584
3660,11,8351
3661,70,4438
3662,7,527
3663,13,4018
3664,96,7903
3665,12,3763
3666,15,6237
3667,78,7408
